idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled,is_anomaly
272,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.65,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.6182843305501461,0.0719283425782006,0.43649902211044,0
273,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.65,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.6182843305501461,0.0719283425782006,0.43649902211044,0
274,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.6,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.1233541634938249,-0.090024034987295,0.43649902211044,0
275,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.6,2.702,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.1233541634938249,-0.090024034987295,2.0187201791607468,0
276,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.62,2.693,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.9213262303163604,-0.4544168845096153,-1.1457221349398663,0
277,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.62,2.693,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.9213262303163604,-0.4544168845096153,-1.1457221349398663,0
278,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.2924645069441376,0.43649902211044,0
279,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.2924645069441376,0.43649902211044,0
280,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-1.2243681300825389,-0.2114883181614078,0.43649902211044,0
281,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-1.2243681300825389,-0.2114883181614078,0.43649902211044,0
282,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.55,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.6284239964375031,-0.090024034987295,0.43649902211044,0
283,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.55,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.6284239964375031,-0.090024034987295,0.43649902211044,0
284,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.6,2.712,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.1233541634938249,0.3148569089263902,0.43649902211044,0
285,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.6,2.712,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.1233541634938249,0.3148569089263902,-1.1457221349398663,0
286,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.53,2.712,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.8304519296149675,0.3148569089263902,-1.1457221349398663,0
287,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.53,2.712,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.8304519296149675,0.3148569089263902,-1.1457221349398663,0
288,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.55,2.7110000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.2743688145350432,-1.1457221349398663,0
289,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.55,2.7110000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.2743688145350432,-1.1457221349398663,0
290,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.090024034987295,0.43649902211044,0
291,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.702,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.090024034987295,2.0187201791607468,0
292,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.58,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-1.3253820966712888,-0.13051212937866,-1.1457221349398663,0
293,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.58,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-1.3253820966712888,-0.13051212937866,0.43649902211044,0
294,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.570000000000002,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.2519764125527727,-1.1457221349398663,0
295,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.570000000000002,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.2519764125527727,0.43649902211044,0
296,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.54,2.696,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.729437963026217,-0.3329526013355026,2.0187201791607468,0
297,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.54,2.696,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.729437963026217,-0.3329526013355026,-1.1457221349398663,0
298,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.56,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.5274100298487532,-0.1710002237700249,0.43649902211044,0
299,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.56,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.5274100298487532,-0.1710002237700249,0.43649902211044,0
300,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.55,2.707,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.6284239964375031,0.1124164369695475,0.43649902211044,0
301,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.55,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.6284239964375031,0.1124164369695475,-1.1457221349398663,0
302,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.54,2.7110000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.729437963026217,0.2743688145350432,0.43649902211044,0
303,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.54,2.7110000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.729437963026217,0.2743688145350432,0.43649902211044,0
304,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.590000000000002,2.71,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,0.2338807201436603,-1.1457221349398663,0
305,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.590000000000002,2.71,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,0.2338807201436603,0.43649902211044,0
306,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.58,2.708,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-1.3253820966712888,0.1529045313609304,-2.727943291990173,0
307,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.58,2.708,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-1.3253820966712888,0.1529045313609304,-1.1457221349398663,0
308,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.61,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.0223401969050745,-0.090024034987295,0.43649902211044,0
309,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.61,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.0223401969050745,-0.090024034987295,0.43649902211044,0
310,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.6,2.6910000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-1.1233541634938249,-0.5353930732923452,0.43649902211044,0
311,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.6,2.6910000000000003,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-1.1233541634938249,-0.5353930732923452,2.0187201791607468,0
312,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.590000000000002,2.695,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.3734406957268855,-1.1457221349398663,0
313,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.590000000000002,2.695,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.3734406957268855,-1.1457221349398663,0
314,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.7,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.1132144976064675,-0.090024034987295,0.43649902211044,0
315,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.7,2.702,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.1132144976064675,-0.090024034987295,-2.727943291990173,0
316,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.74,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.090024034987295,-1.1457221349398663,0
317,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.74,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.090024034987295,0.43649902211044,0
318,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,-0.13051212937866,0.43649902211044,0
319,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,-0.13051212937866,0.43649902211044,0
320,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.74,2.695,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.3734406957268855,2.0187201791607468,0
321,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.74,2.695,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.3734406957268855,-1.1457221349398663,0
322,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.71,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.0122005310177533,-0.2114883181614078,-1.1457221349398663,0
323,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.71,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.0122005310177533,-0.2114883181614078,0.43649902211044,0
324,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.13051212937866,0.43649902211044,0
325,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.13051212937866,0.43649902211044,0
326,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.72,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,0.0314402481868176,0.43649902211044,0
327,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.32,14.72,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,0.0314402481868176,0.43649902211044,0
328,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.31,14.71,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.0122005310177533,-0.0495359405959121,0.43649902211044,0
329,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.31,14.71,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.0122005310177533,-0.0495359405959121,0.43649902211044,0
330,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.31,14.72,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.0888134355709967,0.0314402481868176,-1.1457221349398663,0
331,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.31,14.72,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.0888134355709967,0.0314402481868176,-1.1457221349398663,0
332,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.31,14.73,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.13051212937866,-1.1457221349398663,0
333,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.31,14.73,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.13051212937866,-1.1457221349398663,0
334,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3,14.74,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,-0.13051212937866,-1.1457221349398663,0
335,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3,14.74,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,-0.13051212937866,0.43649902211044,0
336,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.77,2.7,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.5938832685146753,-0.1710002237700249,2.0187201791607468,0
337,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.77,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.5938832685146753,-0.1710002237700249,-1.1457221349398663,0
338,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.74,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,0.290841368748461,-0.1710002237700249,0.43649902211044,0
339,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.74,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,0.290841368748461,-0.1710002237700249,-1.1457221349398663,0
340,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.74,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.290841368748461,-0.13051212937866,0.43649902211044,0
341,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.74,2.701,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.290841368748461,-0.13051212937866,2.0187201791607468,0
342,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.71,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.0122005310177533,-0.090024034987295,-1.1457221349398663,0
343,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.6,2.693,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.1233541634938249,-0.4544168845096153,0.43649902211044,0
344,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.61,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.0223401969050745,-0.2519764125527727,0.43649902211044,0
345,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.61,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.0223401969050745,-0.2519764125527727,-1.1457221349398663,0
346,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.62,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.9213262303163604,-0.1710002237700249,0.43649902211044,0
347,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.62,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.9213262303163604,-0.1710002237700249,0.43649902211044,0
348,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.6,2.7060000000000004,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.1233541634938249,0.0719283425782006,-1.1457221349398663,0
349,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.6,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.1233541634938249,0.0719283425782006,0.43649902211044,0
350,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.61,2.707,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.0223401969050745,0.1124164369695475,-2.727943291990173,0
351,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.61,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.0223401969050745,0.1124164369695475,-1.1457221349398663,0
352,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.65,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.6182843305501461,0.0719283425782006,0.43649902211044,0
353,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.65,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.6182843305501461,0.0719283425782006,0.43649902211044,0
354,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.6,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.1233541634938249,-0.090024034987295,0.43649902211044,0
355,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.6,2.702,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.1233541634938249,-0.090024034987295,2.0187201791607468,0
356,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.62,2.693,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.9213262303163604,-0.4544168845096153,-1.1457221349398663,0
357,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.62,2.693,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.9213262303163604,-0.4544168845096153,-1.1457221349398663,0
358,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.2924645069441376,0.43649902211044,0
359,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.2924645069441376,0.43649902211044,0
360,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-1.2243681300825389,-0.2114883181614078,0.43649902211044,0
361,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.34,14.590000000000002,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-1.2243681300825389,-0.2114883181614078,0.43649902211044,0
362,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.55,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.6284239964375031,-0.090024034987295,0.43649902211044,0
363,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.55,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.6284239964375031,-0.090024034987295,0.43649902211044,0
364,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.6,2.712,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.1233541634938249,0.3148569089263902,0.43649902211044,0
365,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.37,14.6,2.712,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.1233541634938249,0.3148569089263902,-1.1457221349398663,0
366,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.53,2.712,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.8304519296149675,0.3148569089263902,-1.1457221349398663,0
367,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.53,2.712,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.8304519296149675,0.3148569089263902,-1.1457221349398663,0
368,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.55,2.7110000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.2743688145350432,-1.1457221349398663,0
369,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.38,14.55,2.7110000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.2743688145350432,-1.1457221349398663,0
370,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.090024034987295,0.43649902211044,0
371,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.56,2.702,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.5274100298487532,-0.090024034987295,2.0187201791607468,0
372,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.58,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-1.3253820966712888,-0.13051212937866,-1.1457221349398663,0
373,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.33,14.58,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-1.3253820966712888,-0.13051212937866,0.43649902211044,0
374,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.570000000000002,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.2519764125527727,-1.1457221349398663,0
375,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.3600000000000003,14.570000000000002,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.2519764125527727,0.43649902211044,0
376,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.54,2.696,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.729437963026217,-0.3329526013355026,2.0187201791607468,0
377,Spot-01,65235-25800,2020-04-07,0.7,0.7,2.35,14.54,2.696,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-1.729437963026217,-0.3329526013355026,-1.1457221349398663,0
